ID,RUC UBB,COD_DISTRI,FECHA DELITO,HORA,HOUR,DIA,DIA SEMANA,MES,AÑO,LUGAR OCURRENCIA,SITIO SUCESO,DOMICILIO,TIPO_ARMA,DIR_DELITO,DIR_GEOCODIFICADA,LAT,LON,DELITO
27941,RVM_2017_0022,1,2017-01-17 10:01:00,10:01:00,10,Tuesday,MARTES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,PASAJE NUEVE #4462,NAN,PASAJE NUEVE 4462 HUALPEN CHILE,"PASAJE NUEVE, CONCEPCION, BIO-BIO 428, CHILE",-36.79832,-73.11101,ROBO DE VEHICULO MOTORIZADO ART. 443
27945,RLNH_2017_0035,3,2017-01-17 23:50:00,23:50:00,23,Tuesday,MARTES,January,2017,ESTABLECIMIENTO PRODUCTIVO,INDUSTRIA,RUTA O-60 CON CAMINO RAMUNTCHO,NAN,RUTA O- 60 HUALPEN CHILE,"CALLE DE SERVICIO RUTA 154, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7931927,-73.0698527,ROBO EN LUGAR NO HABITADO. ART. 442
27946,RCV_2017_0011,2,2017-01-18 01:01:00,01:01:00,01,Wednesday,MIERCOLES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,AVENIDA ALEMANIA #2131,NAN,AVENIDA ALEMANIA 2131 HUALPEN CHILE,"AVENIDA ALEMANIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7783298,-73.1052059,ROBO CON VIOLENCIA
27951,RLH_2017_0023,5,2017-01-18 05:01:00,05:01:00,05,Wednesday,MIERCOLES,January,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,BREMEN #1064,NAN,BREMEN 1064 HUALPEN CHILE,"BREMEN, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7956301,-73.099167,ROBO EN LUGAR HABITADO ART. 440
37070,RLNH_2019_0416,1,2019-09-12 05:00:00,05:00:00,05,Thursday,JUEVES,September,2019,ESTABLECIMIENTO COMERCIAL,ESTABLECIMIENTO DE ALIMENTACION,LENGA #326,NAN,LENGA 326 HUALPEN CHILE,"LENGA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, CHILE",-36.7674406,-73.1763482,ROBO EN LUGAR NO HABITADO. ART. 442
27955,RVM_2017_0023,6,2017-01-19 04:00:00,04:00:00,04,Thursday,JUEVES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,RECONQUISTA #4,NAN,RECONQUISTA 4 HUALPEN CHILE,"LA RECONQUISTA, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7981102,-73.099802,ROBO DE VEHICULO MOTORIZADO ART. 443
27961,RVM_2017_0025,4,2017-01-19 21:08:00,21:08:00,21,Thursday,JUEVES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,CRISTOBAL COLON #7948,NAN,CRISTOBAL COLON 7948 HUALPEN CHILE,"AVENIDA CRISTOBAL COLON 7948, CONCEPCION, BIO-BIO 460, CHILE",-36.78673,-73.08685,ROBO DE VEHICULO MOTORIZADO ART. 443
27970,RVM_2017_0026,3,2017-01-20 10:00:00,10:00:00,10,Friday,VIERNES,January,2017,BIENES NACIONALES USO PUBLICO,ESTACIONAMIENTO CERRADO,JORGE ALESSANDRI RODRIGUEZ #9200,NAN,JORGE ALESSANDRI RODRIGUEZ 9200 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO DE VEHICULO MOTORIZADO ART. 443
27974,RLNH_2017_0043,3,2017-01-20 23:23:00,23:23:00,23,Friday,VIERNES,January,2017,OTROS LUGARES NO CLASIFICADOS,PREDIO RURAL,JORGE ALESSANDRI RODRIGUEZ #9000,NAN,JORGE ALESSANDRI RODRIGUEZ 9000 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN LUGAR NO HABITADO. ART. 442
27978,RLH_2017_0025,5,2017-01-21 06:00:00,06:00:00,06,Saturday,SABADO,January,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,ALICANTE #963,NAN,ALICANTE 963 HUALPEN CHILE,"ALICANTE, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7900616,-73.0973486,ROBO EN LUGAR HABITADO ART. 440
27980,RBNUP_2017_0039,3,2017-01-21 14:00:00,14:00:00,14,Saturday,SABADO,January,2017,BIENES NACIONALES USO PUBLICO,NAN,RUTA O-60 #9781,NAN,RUTA O-60 9781 HUALPEN CHILE,"CALLE DE SERVICIO RUTA 154, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7950242,-73.068216,ROBO EN BIENES NAC
27982,RBNUP_2017_0040,3,2017-01-21 22:05:00,22:05:00,22,Saturday,SABADO,January,2017,OTROS LUGARES NO CLASIFICADOS,SITIO ERIAZO PARTICULAR,RUTA O-60 #9781,NAN,RUTA O-60 9781 HUALPEN CHILE,"CALLE DE SERVICIO RUTA 154, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7950242,-73.068216,ROBO EN BIENES NAC
27986,RCI_2017_0036,3,2017-01-22 01:35:00,01:35:00,01,Sunday,DOMINGO,January,2017,ESTABLECIMIENTO COMERCIAL,SERVICENTRO,CRISTOBAL COLON #7601,NAN,CRISTOBAL COLON 7601 HUALPEN CHILE,"AVENIDA CRISTOBAL COLON 7601, CONCEPCION, BIO-BIO 460, CHILE",-36.78438,-73.08633,ROBO CON INTIMIDACION. ART. 433
27988,RCV_2017_0017,1,2017-01-22 06:30:00,06:30:00,06,Sunday,DOMINGO,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,ALBACETE CON ALMANSA,NAN,ALBACETE  HUALPEN CHILE,"ALBACETE, JARDINES DE LA FLOR, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7974835,-73.1154827,ROBO CON VIOLENCIA
27989,RPS_2017_0015,6,2017-01-22 19:00:00,19:00:00,19,Sunday,DOMINGO,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,COSTANERA CON FUNDO HUALPEN,NAN,COSTANERA  HUALPEN CHILE,"COSTANERA, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, CHILE",-36.80236095,-73.10541889,ROBO POR SORPRESA. ART. 436
27997,RBNUP_2017_0046,3,2017-01-23 22:00:00,22:00:00,22,Monday,LUNES,January,2017,OTROS LUGARES NO CLASIFICADOS,PREDIO RURAL,RUTA O-60 #9781,NAN,RUTA O-60 9781 HUALPEN CHILE,"CALLE DE SERVICIO RUTA 154, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7950242,-73.068216,ROBO EN BIENES NAC
28002,RBNUP_2017_0047,3,2017-01-24 00:50:00,00:50:00,00,Tuesday,MARTES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,JORGE ALESSANDRI #3177,NAN,JORGE ALESSANDRI 3177 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN BIENES NAC
28003,RVM_2017_0030,2,2017-01-24 02:40:00,02:40:00,02,Tuesday,MARTES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,BULGARIA #3308,NAN,BULGARIA 3308 HUALPEN CHILE,"BULGARIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7817712,-73.1040398,ROBO DE VEHICULO MOTORIZADO ART. 443
28005,RVM_2017_0031,6,2017-01-24 11:30:00,11:30:00,11,Tuesday,MARTES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,LA RECONQUISTA #4116,NAN,LA RECONQUISTA 4116 HUALPEN CHILE,"LA RECONQUISTA, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7981102,-73.099802,ROBO DE VEHICULO MOTORIZADO ART. 443
28007,RPS_2017_0017,1,2017-01-24 17:00:00,17:00:00,17,Tuesday,MARTES,January,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,PASAJE DIEZ #2624,NAN,PASAJE DIEZ 2624 HUALPEN CHILE,"CALLE DIEZ & PASAJE 21, CONCEPCION, BIO-BIO 460, CHILE",-36.79665,-73.10747,ROBO POR SORPRESA. ART. 436
28009,RCI_2017_0039,5,2017-01-24 19:00:00,19:00:00,19,Tuesday,MARTES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,BREMEN CON ATENAS,NAN,BREMEN  HUALPEN CHILE,"BREMEN, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7955944,-73.0994482,ROBO CON INTIMIDACION. ART. 433
28013,RVM_2017_0032,3,2017-01-24 22:00:00,22:00:00,22,Tuesday,MARTES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,JOSE DAVILA #46,NAN,JOSE DAVILA 46 HUALPEN CHILE,"PASAJE JOSE DAVILA 46, CONCEPCION, BIO-BIO 460, CHILE",-36.78859,-73.08625,ROBO DE VEHICULO MOTORIZADO ART. 443
28018,RBNUP_2017_0049,5,2017-01-25 03:55:00,03:55:00,03,Wednesday,MIERCOLES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,AVENIDA RECONQUISTA #8433,NAN,AVENIDA RECONQUISTA 8433 HUALPEN CHILE,"AVENIDA LA RECONQUISTA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7883158,-73.0944133,ROBO EN BIENES NAC
28023,RBNUP_2017_0050,3,2017-01-25 14:10:00,14:10:00,14,Wednesday,MIERCOLES,January,2017,OTROS LUGARES NO CLASIFICADOS,SITIO ERIAZO PARTICULAR,JORGE ALESSANDRI RODRIGUEZ #9000,NAN,JORGE ALESSANDRI RODRIGUEZ 9000 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN BIENES NAC
28024,RBNUP_2017_0051,3,2017-01-25 14:30:00,14:30:00,14,Wednesday,MIERCOLES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,JORGE ALESSANDRI RODRIGUEZ #9000,NAN,JORGE ALESSANDRI RODRIGUEZ 9000 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN BIENES NAC
28032,RLH_2017_0035,2,2017-01-26 03:00:00,03:00:00,03,Thursday,JUEVES,January,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,BULGARIA #3249,NAN,BULGARIA 3249 HUALPEN CHILE,"BULGARIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7817712,-73.1040398,ROBO EN LUGAR HABITADO ART. 440
28036,RPS_2017_0021,5,2017-01-26 19:15:00,19:15:00,19,Thursday,JUEVES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,BULGARIA CON BELGICA,NAN,BULGARIA  HUALPEN CHILE,"BULGARIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7887463,-73.104009,ROBO POR SORPRESA. ART. 436
28039,RVM_2017_0035,2,2017-01-27 00:10:00,00:10:00,00,Friday,VIERNES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,SUECIA #3362,NAN,SUECIA 3362 HUALPEN CHILE,"SUECIA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.783585,-73.0965938,ROBO DE VEHICULO MOTORIZADO ART. 443
28040,RVM_2017_0036,6,2017-01-27 00:15:00,00:15:00,00,Friday,VIERNES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,RUCALHUE #760,NAN,RUCALHUE 760 HUALPEN CHILE,"AVENIDA RUCALHUE, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8006409,-73.0993306,ROBO DE VEHICULO MOTORIZADO ART. 443
28042,RLNH_2017_0052,2,2017-01-27 03:00:00,03:00:00,03,Friday,VIERNES,January,2017,ESTABLECIMIENTO EDUCACIONAL,ESCOLAR,BUCAREST #2750,NAN,BUCAREST 2750 HUALPEN CHILE,"BUCAREST, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7800757,-73.1012812,ROBO EN LUGAR NO HABITADO. ART. 442
28044,RLH_2017_0037,5,2017-01-27 07:32:00,07:32:00,07,Friday,VIERNES,January,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,LAS PALMAS CON BULGARIA,NAN,LAS PALMAS  HUALPEN CHILE,"LAS PALMAS, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7886905,-73.097942,ROBO EN LUGAR HABITADO ART. 440
28049,RCI_2017_0045,2,2017-01-27 19:30:00,19:30:00,19,Friday,VIERNES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,IRLANDA CON MARCELLA,NAN,IRLANDA  HUALPEN CHILE,"IRLANDA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7899694,-73.1087504,ROBO CON INTIMIDACION. ART. 433
28053,RBNUP_2017_0058,3,2017-01-27 22:15:00,22:15:00,22,Friday,VIERNES,January,2017,BIENES NACIONALES USO PUBLICO,ESTACIONAMIENTO ABIERTO,RUTA O-60 #9781,NAN,RUTA O-60 9781 HUALPEN CHILE,"CALLE DE SERVICIO RUTA 154, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7950242,-73.068216,ROBO EN BIENES NAC
28057,RLNH_2017_0054,1,2017-01-28 07:40:00,07:40:00,07,Saturday,SABADO,January,2017,ESTABLECIMIENTO COMERCIAL,AUTOSERVICIO,AVENIDA DOS #35,NAN,AVENIDA DOS 35 HUALPEN CHILE,"AVENIDA DOS 35, CONCEPCION, BIO-BIO 460, CHILE",-36.79734,-73.10722,ROBO EN LUGAR NO HABITADO. ART. 442
28059,RBNUP_2017_0062,1,2017-01-28 09:30:00,09:30:00,09,Saturday,SABADO,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,PASAJE 19 #1074,NAN,PASAJE 19 1074 HUALPEN CHILE,"PASAJE 19, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7972922,-73.1091666,ROBO EN BIENES NAC
28063,RCI_2017_0048,3,2017-01-28 22:30:00,22:30:00,22,Saturday,SABADO,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,RUTA O-60 CON FINLANDIA,NAN,RUTA O- 60 HUALPEN CHILE,"CALLE DE SERVICIO RUTA 154, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7931927,-73.0698527,ROBO CON INTIMIDACION. ART. 433
28064,RCI_2017_0049,1,2017-01-28 23:40:00,23:40:00,23,Saturday,SABADO,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,FINLANDIA CON SUECIA,ARMA BLANCA,FINLANDIA  HUALPEN CHILE,"FINLANDIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7865782,-73.1171039,ROBO CON INTIMIDACION. ART. 433
28070,RLH_2017_0039,1,2017-01-30 03:00:00,03:00:00,03,Monday,LUNES,January,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,GRAN BRETANA #2826,NAN,GRAN BRETANA 2826 HUALPEN CHILE,"GRAN BRETAï¿½A, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.8065982,-73.1040829,ROBO EN LUGAR HABITADO ART. 440
28071,RVM_2017_0039,1,2017-01-30 03:00:00,03:00:00,03,Monday,LUNES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,ESCUTARI #2125,NAN,ESCUTARI 2125 HUALPEN CHILE,"ESCUTARI, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.781263,-73.1147948,ROBO DE VEHICULO MOTORIZADO ART. 443
28073,RPS_2017_0023,5,2017-01-30 15:00:00,15:00:00,15,Monday,LUNES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,GENOVA #2863,NAN,GENOVA 2863 HUALPEN CHILE,"GENOVA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.7896278,-73.094989,ROBO POR SORPRESA. ART. 436
28077,RBNUP_2017_0064,1,2017-01-30 21:30:00,21:30:00,21,Monday,LUNES,January,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,PASAJE SKOPJE #1022,NAN,PASAJE SKOPASAJE 1022 HUALPEN CHILE,"PASAJE LIUBLIANA 1022, CONCEPCION, BIO-BIO 460, CHILE",-36.79293,-73.11735,ROBO EN BIENES NAC
28089,RCV_2017_0027,6,2017-01-31 22:00:00,22:00:00,22,Tuesday,MARTES,January,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,POSTDAM CON SAJONIA,OTRAS ARMAS,POSTDAM  HUALPEN CHILE,"PARQUE POSTDAM, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, CHILE",-36.80062435,-73.09445074,ROBO CON VIOLENCIA
28090,RCV_2017_0028,1,2017-01-31 22:00:00,22:00:00,22,Tuesday,MARTES,January,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,PRISTINA #2301,NAN,PRISTINA 2301 HUALPEN CHILE,"PASAJE PRISTINA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7917736,-73.1111303,ROBO CON VIOLENCIA
28091,RCV_2017_0029,1,2017-01-31 22:29:00,22:29:00,22,Tuesday,MARTES,January,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,PRISTINA #2301,AMENAZA VERBAL,PRISTINA 2301 HUALPEN CHILE,"PASAJE PRISTINA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7917736,-73.1111303,ROBO CON VIOLENCIA
28101,RVM_2017_0043,1,2017-02-02 00:10:00,00:10:00,00,Thursday,JUEVES,February,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,KIEV #4355,NAN,KIEV 4355 HUALPEN CHILE,"CALLE KIEV, JARDINES DE LA FLOR, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7949935,-73.1150925,ROBO DE VEHICULO MOTORIZADO ART. 443
28106,RCI_2017_0053,6,2017-02-02 09:30:00,09:30:00,09,Thursday,JUEVES,February,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,POSTDAM CON PILPILCO,ARMA BLANCA,POSTDAM  HUALPEN CHILE,"PARQUE POSTDAM, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, CHILE",-36.80062435,-73.09445074,ROBO CON INTIMIDACION. ART. 433
28111,RBNUP_2017_0070,3,2017-02-02 19:30:00,19:30:00,19,Thursday,JUEVES,February,2017,OTROS LUGARES NO CLASIFICADOS,SITIO ERIAZO PARTICULAR,JORGE ALESSANDRI RODRIGUEZ #9000,NAN,JORGE ALESSANDRI RODRIGUEZ 9000 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN BIENES NAC
2390,RBNUP_2009_0412,1,2009-10-06 00:00:00,00:00:00,00,Tuesday,MIERCOLES,October,2009,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,PLAYA RAMUNTCHO CON SECTOR PLAYA ,CONTUNDENTE,PLAYA RAMUNTCHO  HUALPEN CHILE,"PLAYA RAMUNTCHO, CAMINO A RAMUNTCHO, RAMUNTCHO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, CHILE",-36.75241845,-73.18544405,ROBO EN BIENES NAC
28113,RBNUP_2017_0071,3,2017-02-02 21:00:00,21:00:00,21,Thursday,JUEVES,February,2017,BIENES NACIONALES USO PUBLICO,ESTACIONAMIENTO ABIERTO,JORGE ALESSANDRI RODRIGUEZ #9000,NAN,JORGE ALESSANDRI RODRIGUEZ 9000 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN BIENES NAC
28116,RCV_2017_0030,3,2017-02-02 23:40:00,23:40:00,23,Thursday,JUEVES,February,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,RUTA O-60 #9781,NAN,RUTA O-60 9781 HUALPEN CHILE,"CALLE DE SERVICIO RUTA 154, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7950242,-73.068216,ROBO CON VIOLENCIA
28117,RCI_2017_0054,6,2017-02-03 00:15:00,00:15:00,00,Friday,VIERNES,February,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,PASAJE PINTO #710,ARMAS DE FUEGO,PASAJE PINTO 710 HUALPEN CHILE,"PASAJE PINTO, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.8002278,-73.1007604,ROBO CON INTIMIDACION. ART. 433
28126,RLH_2017_0046,6,2017-02-03 23:00:00,23:00:00,23,Friday,VIERNES,February,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,PASAJE 16 #5907,NAN,PASAJE 16 5907 HUALPEN CHILE,"PASAJE 16, ALTO COSTANERA, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.8036588,-73.1003709,ROBO EN LUGAR HABITADO ART. 440
28128,RLNH_2017_0064,3,2017-02-04 02:30:00,02:30:00,02,Saturday,SABADO,February,2017,ESTABLECIMIENTO EDUCACIONAL,ESCOLAR,ALEMPARTE #943,NAN,ALEMPARTE 943 HUALPEN CHILE,"UNIVERSIDAD TECNICA FEDERICO SANTA MARIA, 943, ARTEAGA ALEMPARTE, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600000, CHILE",-36.78545425,-73.08417871,ROBO EN LUGAR NO HABITADO. ART. 442
28131,RBNUP_2017_0077,3,2017-02-04 12:15:00,12:15:00,12,Saturday,SABADO,February,2017,BIENES NACIONALES USO PUBLICO,ESTACIONAMIENTO ABIERTO,JORGE ALESSANDRI RODRIGUEZ #9000,NAN,JORGE ALESSANDRI RODRIGUEZ 9000 HUALPEN CHILE,"AVENIDA JORGE ALESSANDRI RODRIGUEZ, CONCEPCION, BIO-BIO 430, CHILE",-36.79369,-73.06923,ROBO EN BIENES NAC
28137,RLH_2017_0050,2,2017-02-05 02:00:00,02:00:00,02,Sunday,DOMINGO,February,2017,LUGAR HABITADO O DESTINADO A LA HABITACION Y SUS DEPENDECIAS,VIVIENDA,ZARAGOZA #2954,NAN,ZARAGOZA 2954 HUALPEN CHILE,"ZARAGOZA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7831126,-73.1045446,ROBO EN LUGAR HABITADO ART. 440
28141,RLNH_2017_0068,3,2017-02-06 03:00:00,03:00:00,03,Monday,LUNES,February,2017,ESTABLECIMIENTO COMERCIAL,NAN,LAS PALOMAS #7675,NAN,LAS PALOMAS 7675 HUALPEN CHILE,"LAS PALOMAS, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7905488,-73.0798076,ROBO EN LUGAR NO HABITADO. ART. 442
28142,RLNH_2017_0069,3,2017-02-06 03:00:00,03:00:00,03,Monday,LUNES,February,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,LAS PALOMAS #7676,NAN,LAS PALOMAS 7676 HUALPEN CHILE,"LAS PALOMAS, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4300525, CHILE",-36.7905488,-73.0798076,ROBO EN LUGAR NO HABITADO. ART. 442
28147,RBNUP_2017_0081,1,2017-02-06 09:15:00,09:15:00,09,Monday,LUNES,February,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,AVENIDA DOS #35,NAN,AVENIDA DOS 35 HUALPEN CHILE,"AVENIDA DOS 35, CONCEPCION, BIO-BIO 460, CHILE",-36.79734,-73.10722,ROBO EN BIENES NAC
28148,RCI_2017_0059,6,2017-02-06 10:30:00,10:30:00,10,Monday,LUNES,February,2017,ESTABLECIMIENTO COMERCIAL,TIENDA COMERCIAL,CRISTOBAL COLON #9280,AMENAZA VERBAL,CRISTOBAL COLON 9280 HUALPEN CHILE,"AVENIDA CRISTOBAL COLON 9280, CONCEPCION, BIO-BIO 460, CHILE",-36.80165,-73.08386,ROBO CON INTIMIDACION. ART. 433
28155,RCV_2017_0031,1,2017-02-06 22:00:00,22:00:00,22,Monday,LUNES,February,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,YUGOSLAVIA CON ALEMANIA,NAN,YUGOSLAVIA  HUALPEN CHILE,"YUGOSLAVIA, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7814533,-73.1127997,ROBO CON VIOLENCIA
28160,RVM_2017_0048,2,2017-02-07 07:00:00,07:00:00,07,Tuesday,MARTES,February,2017,BIENES NACIONALES USO PUBLICO,VIA PUBLICA URBANA,BRISTOL #3145,NAN,BRISTOL 3145 HUALPEN CHILE,"BRISTOL, PADRE HURTADO, HUALPEN, PROVINCIA DE CONCEPCION, REGION DEL BIOBIO, 4600770, CHILE",-36.7885338,-73.1085917,ROBO DE VEHICULO MOTORIZADO ART. 443
